ga:year,ga:month,ga:region,ga:city,ga:users,ga:sessions
2016,10,Ohio,Cincinnati,1,1
2016,10,Ontario,Toronto,3,3
2016,10,State of Amazonas,Manaus,1,1
2016,10,State of Rio de Janeiro,Rio de Janeiro,1,1
2016,10,State of Sao Paulo,Sao Paulo,1,1
2016,10,Texas,Grand Prairie,1,1
2016,10,Texas,Houston,1,1
2016,10,Vienna,Vienna,1,1
2016,10,Washington,Seattle,1,1
2016,10,(not set),(not set),16,16
2016,10,(not set),Singapore,1,1
2016,10,Alberta,Calgary,1,1
2016,10,Andalusia,La Puebla de Cazalla,1,1
2016,10,Antofagasta Region,Antofagasta,1,1
2016,10,Auckland,Auckland,1,1
2016,10,California,San Diego,1,1
2016,10,England,Bristol,1,1
2016,10,England,Colchester,1,1
2016,10,England,London,3,3
2016,10,Georgia,Alpharetta,1,1
2016,10,Gyeonggi-do,Bucheon-si,1,1
2016,10,Ho Chi Minh,Ho Chi Minh City,2,2
2016,10,Illinois,Chicago,1,1
2016,10,Indiana,West Lafayette,1,1
2016,10,Karnataka,Bengaluru,1,1
2016,10,Maharashtra,Mumbai,1,1
2016,10,New Jersey,Jersey City,1,1
2016,10,New Jersey,Newark,1,1
2016,10,New York,Getzville,1,1
2016,10,New York,New York,1,1
2016,10,North Carolina,Cary,1,1
2016,10,Oregon,Hillsboro,1,1
2016,10,Pennsylvania,State College,1,1
2016,10,Seoul,Seoul,1,1
2016,10,South Australia,Adelaide,1,1
2016,10,Taichung City,(not set),1,1
2016,10,Telangana,Hyderabad,1,1
2016,10,Texas,Austin,1,1
2016,10,Texas,Houston,1,1
2016,10,Victoria,Melbourne,1,1
2016,10,Virginia,Arlington,1,1
2016,10,Washington,Bellevue,1,1
2016,10,Wellington,Wellington,1,1
2016,10,(not set),(not set),11,11
2016,10,(not set),Ulaanbaatar,1,1
2016,10,California,Santa Barbara,1,1
2016,10,Capital Region of Denmark,Copenhagen,1,1
2016,10,England,London,1,1
2016,10,Florida,Coral Gables,1,1
2016,10,Florida,Fontainebleau,1,1
2016,10,Gauteng,Pretoria,1,1
2016,10,Illinois,Chicago,1,1
2016,10,Istanbul,Istanbul,1,1
2016,10,Lombardy,Milan,1,1
2016,10,Mexico City,Mexico City,1,1
2016,10,Moscow,Moscow,1,1
2016,10,New York,Annandale-on-Hudson,1,1
2016,10,New York,Fairport,1,1
2016,10,New York,New York,1,1
2016,10,Ontario,London,1,1
2016,10,Ontario,Toronto,1,1
2016,10,Pomeranian Voivodeship,Gdansk,1,1
2016,10,State of Rio de Janeiro,Rio das Ostras,1,1
2016,10,Texas,Houston,1,1
2016,10,Tokyo,Minato,1,1
2016,10,Wales,Bridgend,1,1
2016,11,Bangkok,Bangkok,1,1
2016,11,Connecticut,Mansfield,1,1
2016,11,Daegu,Daegu,1,1
2016,11,England,London,1,1
2016,11,Illinois,Buffalo Grove,1,1
2016,11,Karnataka,Bengaluru,1,1
2016,11,Punjab,Lahore,1,1
2016,11,Queensland,Brisbane,1,1
2016,11,Taipei City,(not set),1,1
2016,11,(not set),(not set),69,69
2016,11,Australian Capital Territory,Canberra,1,1
2016,11,Bavaria,Munich,9,9
2016,11,California,Walnut Creek,1,1
2016,11,City of Zagreb,Zagreb,1,1
2016,11,England,Birmingham,1,1
2016,11,England,Leeds,1,1
2016,11,England,London,1,1
2016,11,England,Oxford,1,1
2016,11,Illinois,Darien,1,1
2016,11,Karnataka,Bengaluru,1,1
2016,11,Liguria,Ventimiglia,8,8
2016,11,Louisiana,Baton Rouge,1,1
2016,11,Minnesota,Minneapolis,1,1
2016,11,New South Wales,Sydney,1,1
2016,11,New York,Annandale-on-Hudson,1,1
2016,11,New York,New York,1,1
2016,11,Ontario,Markham,1,1
2016,11,Ontario,Toronto,2,2
2016,11,Oregon,Portland,1,3
2016,11,Rhineland-Palatinate,Mainz,1,1
2016,11,Riyadh Province,Riyadh,1,1
2016,11,Saint Petersburg,Saint Petersburg,1,1
2016,11,South Carolina,Clemson,1,1
2016,11,State of Maranhao,Sao Luis,1,1
2016,11,State of Rio de Janeiro,Rio de Janeiro,1,1
2016,11,Tamil Nadu,Chennai,1,1
2016,11,Tartu County,Tartu,1,1
2016,11,Tatarstan,Naberezhnye Chelny,1,1
2016,11,Texas,Fort Worth,1,1
2016,11,Akershus,Ski,1,1
2016,11,Almaty Province,Almaty,1,1
2016,11,Bangkok,Bangkok,1,1
2016,11,California,Santa Clara,1,1
2016,11,Delhi,(not set),1,1
2016,11,England,London,2,2
2016,11,Florida,Coral Gables,1,1
2016,11,Haryana,Gurgaon,1,1
2016,11,Ile-de-France,Paris,1,1
2016,11,Kaluga Oblast,Kaluga,1,1
2016,11,Karnataka,Bengaluru,1,1
2016,11,Lower Saxony,Wallenhorst,10,10
2016,11,Luhans'ka oblast,Luhansk,1,1
2016,11,Moscow,Moscow,1,5
2016,11,New Jersey,Mahwah,1,1
2016,11,North Carolina,Carrboro,1,1
2016,11,North Rhine-Westphalia,Dortmund,8,8
2016,11,Ontario,Ottawa,1,1
2016,11,Ontario,Toronto,1,1
2016,11,Pennsylvania,Philadelphia,1,1
2016,11,Primorsky Krai,Ussuriysk,1,1
2016,11,Rogaland,Haugesund,1,1
2016,11,Saint Petersburg,Saint Petersburg,2,39
2016,11,Samara Oblast,Samara,1,15
2016,11,Seoul,Seoul,1,1
2016,11,South Carolina,Fort Mill,1,1
2016,11,State of Pernambuco,Recife,1,1
2016,11,Stockholm County,Botkyrka,1,1
2016,11,Sverdlovsk Oblast,Yekaterinburg,1,1
2016,11,Tamil Nadu,Chennai,1,1
2016,11,Vienna,Vienna,25,25
2016,11,Vilnius County,Vilnius,1,1
2016,11,Virginia,Williamsburg,1,1
2016,11,Western Australia,Perth,1,1
2016,11,(not set),Heredia,1,1
2016,11,Colorado,Denver,1,1
2016,11,Connecticut,Bristol,1,1
2016,11,England,London,2,2
2016,11,England,Norwich,1,1
2016,11,Kaluga Oblast,Kaluga,1,1
2016,11,Karnataka,Bengaluru,1,1
2016,11,Khabarovsk Krai,Khabarovsk,1,1
2016,11,Luhans'ka oblast,Luhansk,1,1
2016,11,Moscow,Moscow,2,3
2016,11,North Carolina,Fayetteville,2,2
2016,11,Ohio,Fairfield,1,1
2016,11,Ohio,Orrville,1,1
2016,11,Oryol Oblast,Oryol,1,1
2016,11,Queensland,Brisbane,1,1
2016,11,Saint Petersburg,Saint Petersburg,4,29
2016,11,Tamil Nadu,Chennai,1,1
2016,11,Victoria,Melbourne,1,1
2016,11,Western Cape,Cape Town,1,1
2016,11,Wisconsin,Brookfield,1,1
2016,12,Beijing,Beijing,1,1
2016,12,Catalonia,Barcelona,1,1
2016,12,England,London,1,1
2016,12,Ile-de-France,Champs-sur-Marne,1,1
2016,12,Illinois,Chicago,1,1
2016,12,Maharashtra,Mumbai,1,1
2016,12,Moscow,Moscow,3,6
2016,12,New South Wales,Sydney,1,1
2016,12,New York,New York,1,1
2016,12,Republic of Bashkortostan,Salavat,1,1
2016,12,Saint Petersburg,Saint Petersburg,2,19
2016,12,Sofia City Province,Sofia,1,1
2016,12,State of Rio Grande do Norte,Natal,1,1
2016,12,Telangana,Hyderabad,1,1
2016,12,Virginia,Virginia Beach,1,1
2016,12,(not set),(not set),1,1
2016,12,(not set),Helsinki,1,1
2016,12,(not set),Kula,1,1
2016,12,California,Rancho Palos Verdes,1,1
2016,12,Capital Region of Denmark,Copenhagen,1,1
2016,12,Capital Region of Denmark,Lyngby,1,2
2016,12,City of Zagreb,Zagreb,1,1
2016,12,Connecticut,Stamford,1,1
2016,12,England,London,1,1
2016,12,Federal District,Brasilia,1,1
2016,12,Georgia,Atlanta,1,1
2016,12,Georgia,Duluth,1,1
2016,12,Ile-de-France,Boulogne-Billancourt,1,1
2016,12,Karnataka,Bengaluru,2,2
2016,12,Kyiv city,Kiev,1,1
2016,12,Madhya Pradesh,Indore,1,1
2016,12,Maryland,Baltimore,1,1
2016,12,Maryland,Bethesda,1,1
2016,12,Moscow,Moscow,1,2
2016,12,New Jersey,Jersey City,1,1
2016,12,New York,New York,1,1
2016,12,Perm Krai,(not set),1,1
2016,12,Port Louis District,Port Louis,1,1
2016,12,Quebec,Montreal,1,1
2016,12,Saint Petersburg,Saint Petersburg,1,1
2016,12,Samara Oblast,Samara,1,1
2016,12,State of Minas Gerais,Belo Horizonte,1,1
2016,12,Victoria,Melbourne,2,2
2016,12,Vienna,Vienna,1,1
2016,12,Washington,Bellevue,1,1
2016,12,Washington,Richland,1,1
2016,12,(not set),(not set),8,8
2016,12,Alabama,Warrior,1,1
2016,12,Buskerud,Ovre Eiker,1,1
2016,12,California,Irvine,1,1
2016,12,California,Palo Alto,1,1
2016,12,California,San Francisco,1,1
2016,12,California,Santa Monica,1,1
2016,12,England,Taunton,1,1
2016,12,England,Totton,1,1
2016,12,Karnataka,Bengaluru,2,2
2016,12,Krasnodar Krai,Krasnodar,1,1
2016,12,Maharashtra,Pune,1,1
2016,12,Maharashtra,Thane,1,1
2016,12,Moscow,Moscow,2,2
2016,12,New South Wales,Sydney,1,1
2016,12,New York,New York,1,1
2016,12,Nizhny Novgorod Oblast,Nizhny Novgorod,1,1
2016,12,Ohio,Twinsburg,1,1
2016,12,Podlaskie Voivodeship,Bialystok,1,1
2016,12,Samara Oblast,Samara,1,1
2016,12,Seoul,Seoul,1,1
2016,12,State of Mexico,Cuautitlan Izcalli,1,1
2016,12,State of Sao Paulo,Sao Paulo,3,3
2016,12,Telangana,Hyderabad,1,1
2016,12,Uttar Pradesh,Noida,1,1
2016,12,Washington,Bellingham,1,1
2016,12,Zurich,Schlieren,1,1
2016,12,(not set),(not set),7,7
2016,12,England,London,1,1
2016,12,Georgia,Peachtree City,1,1
2016,12,Presov Region,Presov,1,1
2016,12,Telangana,Hyderabad,1,1
2017,01,Berlin,Berlin,1,1
2017,01,Capital Region of Denmark,Copenhagen,1,1
2017,01,England,Blackburn,1,1
2017,01,England,London,2,2
2017,01,Istanbul,Istanbul,1,1
2017,01,Karnataka,Bengaluru,1,1
2017,01,New York,New York,1,1
2017,01,Ontario,Ottawa,1,1
2017,01,Ontario,Toronto,1,1
2017,01,Pennsylvania,Philadelphia,1,1
2017,01,Pest County,Erd,1,2
2017,01,Taoyuan County,Zhongli District,1,1
2017,01,Tbilisi,Tbilisi,1,1
2017,01,Virginia,Bailey's Crossroads,1,1
2017,01,Western Province,(not set),1,1
2017,01,(not set),(not set),18,18
2017,01,Attica,Athens,1,1
2017,01,Berlin,Berlin,1,1
2017,01,Calabarzon,Bacoor,1,1
2017,01,California,Oakland,1,1
2017,01,Canton of Bern,Ostermundigen,1,1
2017,01,Catalonia,Barcelona,1,1
2017,01,City of Zagreb,Zagreb,1,1
2017,01,County Dublin,Dublin,1,1
2017,01,England,Abingdon,1,1
2017,01,England,Birmingham,1,1
2017,01,England,London,2,2
2017,01,Karnataka,Bengaluru,2,2
2017,01,Massachusetts,Boston,2,2
2017,01,Massachusetts,Burlington,1,1
2017,01,Michigan,East Lansing,1,1
2017,01,Minnesota,Eagan,1,1
2017,01,Nevada,(not set),1,1
2017,01,New Jersey,Belleville,1,1
2017,01,New York,New York,2,2
2017,01,Ontario,Brampton,1,1
2017,01,Ontario,London,1,1
2017,01,Ontario,Toronto,1,1
2017,01,State of Bahia,Salvador,1,1
2017,01,Tel Aviv District,Tel Aviv-Yafo,1,1
2017,01,Telangana,Hyderabad,1,1
2017,01,Tennessee,Clarksville,9,9
2017,01,Victoria,Melbourne,1,1
2017,01,(not set),Tampere,1,1
2017,01,Alberta,Edmonton,1,1
2017,01,Berlin,Berlin,1,1
2017,01,British Columbia,Vancouver,1,1
2017,01,Bucharest,Bucharest,1,1
2017,01,California,Oceanside,1,1
2017,01,California,San Luis Obispo,1,1
2017,01,England,(not set),1,1
2017,01,England,Brighton,1,1
2017,01,England,London,1,1
2017,01,Georgia,Marietta,1,1
2017,01,Hauts-de-France,Marcq-en-Baroeul,1,1
2017,01,Illinois,Moline,1,1
2017,01,Indiana,West Lafayette,1,1
2017,01,Karnataka,(not set),1,1
2017,01,Karnataka,Bengaluru,2,3
2017,01,Kyiv city,Kiev,1,1
2017,01,Ljubljana,Ljubljana,1,1
2017,01,Lower Silesian Voivodeship,Wroclaw,1,1
2017,01,Maryland,Frederick,1,1
2017,01,Massachusetts,Abington,1,1
2017,01,Massachusetts,Cambridge,1,1
2017,01,Metro Manila,Makati,1,1
2017,01,Moscow Oblast,Troitsk,1,1
2017,01,New York,New York,2,2
2017,01,Nord-Trondelag,Vikna,1,1
2017,01,Ontario,Toronto,1,1
2017,01,Pomeranian Voivodeship,Gdansk,1,1
2017,01,Salzburg,Salzburg,1,1
2017,01,State of Rio de Janeiro,Rio de Janeiro,1,1
2017,01,State of Rio de Janeiro,Volta Redonda,1,1
2017,01,Stockholm County,Stockholm,1,1
2017,01,Taipei City,(not set),1,1
2017,01,Telangana,Secunderabad,1,1
2017,01,Texas,Dallas,1,2
2017,01,Texas,Fort Worth,2,6
2017,01,Texas,Grand Prairie,1,1
2017,01,Victoria,Melbourne,3,3
2017,01,Vilnius County,Vilnius,1,1
2017,01,Virginia,Charlottesville,1,1
2017,01,Virginia,Fort Belvoir,1,1
2017,01,Community of Madrid,Madrid,1,1
2017,01,Karnataka,Bengaluru,1,1
2017,01,Maryland,North Bethesda,1,1
2017,01,Ontario,Markham,1,1
2017,02,(not set),(not set),3,3
2017,02,British Columbia,Richmond,1,1
2017,02,District of Columbia,Washington,1,1
2017,02,Federal Territory of Kuala Lumpur,Kuala Lumpur,1,1
2017,02,Florida,Tallahassee,1,1
2017,02,Indiana,Gary,1,1
2017,02,Indiana,Michigan City,1,1
2017,02,Lombardy,Brescia,1,1
2017,02,Lombardy,Milan,1,1
2017,02,Lower Silesian Voivodeship,Wroclaw,1,1
2017,02,Michigan,Waterford Township,1,1
2017,02,Nevada,Reno,1,1
2017,02,New South Wales,Sydney,1,1
2017,02,New York,New York,1,1
2017,02,New York,Syracuse,1,1
2017,02,New York,Yonkers,1,1
2017,02,Ontario,Markham,1,1
2017,02,Provence-Alpes-Cote d'Azur,Aix-en-Provence,1,1
2017,02,Telangana,Hyderabad,1,1
2017,02,Texas,Dallas,7,7
2017,02,Texas,Fort Worth,1,1
2017,02,Texas,Plano,1,1
2017,02,Vasterbotten County,Umea,1,1
2017,02,(not set),(not set),1,1
2017,02,(not set),Jyvaskyla sub-region,1,1
2017,02,Aargau,Suhr,1,1
2017,02,British Columbia,Vancouver,1,1
2017,02,Budapest,Budapest,1,1
2017,02,California,San Diego,1,1
2017,02,California,Seaside,1,1
2017,02,Catalonia,Barcelona,1,1
2017,02,County Dublin,Dublin,1,1
2017,02,England,Leeds,1,1
2017,02,England,London,2,2
2017,02,England,Northampton,1,1
2017,02,England,Sheffield,1,1
2017,02,Ho Chi Minh,Ho Chi Minh City,1,1
2017,02,Ile-de-France,Saint-Maur-des-Fosses,1,1
2017,02,Izmir,Izmir,1,1
2017,02,Karnataka,Bengaluru,1,1
2017,02,Kyiv city,Kiev,1,1
2017,02,Maharashtra,Mumbai,1,2
2017,02,Maharashtra,Pimpri-Chinchwad,1,1
2017,02,Maharashtra,Pune,2,2
2017,02,New York,New York,1,1
2017,02,North Rhine-Westphalia,Dortmund,1,1
2017,02,Ontario,Ottawa,1,1
2017,02,Ontario,Toronto,4,4
2017,02,Oregon,Portland,1,1
2017,02,Telangana,Hyderabad,1,1
2017,02,Texas,Dallas,1,1
2017,02,Texas,Frisco,1,1
2017,02,Texas,San Antonio,1,1
2017,02,Victoria,Melbourne,1,1
2017,02,Virginia,Arlington,1,2
2017,02,Virginia,Tuckahoe,1,1
2017,02,(not set),Hong Kong,2,2
2017,02,Buenos Aires Province,San Isidro,1,1
2017,02,California,Anaheim,1,1
2017,02,England,Binfield,1,1
2017,02,England,Birmingham,1,1
2017,02,England,London,1,1
2017,02,Haryana,Gurgaon,1,1
2017,02,Indiana,Evansville,1,1
2017,02,Iowa,Iowa City,1,1
2017,02,Kanagawa Prefecture,Atsugi,1,1
2017,02,Karnataka,Bengaluru,1,1
2017,02,Maharashtra,Pune,1,1
2017,02,Masovian Voivodeship,Warsaw,1,1
2017,02,Samara Oblast,Samara,1,1
2017,02,South Holland,Dordrecht,1,1
2017,02,State of Rio Grande do Sul,Porto Alegre,1,1
2017,02,Texas,Frisco,2,2
2017,02,Virginia,Ashburn,2,2
2017,02,Washington,Lakewood,1,1
2017,02,Zurich,Schlieren,1,1
2017,03,(not set),Hong Kong,1,1
2017,03,Arizona,Tucson,1,1
2017,03,California,San Bruno,1,1
2017,03,Capital Region of Denmark,Copenhagen,1,1
2017,03,New South Wales,Sydney,1,1
2017,03,Southern Finland,Helsinki,1,1
2017,03,Telangana,Hyderabad,1,1
2017,03,Texas,Austin,1,1
2017,03,(not set),(not set),1,1
2017,03,(not set),Helsinki,1,1
2017,03,Auckland,Auckland,1,1
2017,03,British Columbia,New Westminster,1,1
2017,03,California,Davis,1,1
2017,03,Dubai,Dubai,1,1
2017,03,England,London,2,2
2017,03,England,Nottingham,1,1
2017,03,Ho Chi Minh,Ho Chi Minh City,1,1
2017,03,Karnataka,Bengaluru,2,2
2017,03,Kentucky,Louisville,1,1
2017,03,Kyiv city,Kiev,1,1
2017,03,Louisiana,New Orleans,1,1
2017,03,Minnesota,Minneapolis,1,1
2017,03,Oslo,(not set),1,1
2017,03,Pennsylvania,Philadelphia,1,1
2017,03,Shizuoka Prefecture,Shizuoka,1,1
2017,03,State of Rio Grande do Sul,Porto Alegre,1,1
2017,03,State of Sergipe,Aracaju,1,1
2017,03,Western Australia,Perth,1,2
2017,03,(not set),Hong Kong,1,1
2017,03,(not set),Singapore,1,1
2017,03,Administrative unit Maribor,Maribor,1,1
2017,03,Akershus,Oppegard,1,1
2017,03,Alabama,Troy,1,1
2017,03,Buenos Aires Province,Bella Vista,1,1
2017,03,Canterbury,Christchurch,1,1
2017,03,Catalonia,Barcelona,1,1
2017,03,Delhi,New Delhi,1,1
2017,03,England,Gloucester,1,1
2017,03,England,Howden,1,1
2017,03,England,London,1,1
2017,03,Indiana,Notre Dame,1,1
2017,03,Karnataka,Bengaluru,2,2
2017,03,Maharashtra,Kalyan,1,1
2017,03,Makkah Province,Jeddah,1,1
2017,03,New Jersey,Deptford Township,1,1
2017,03,New South Wales,Sydney,1,1
2017,03,New York,New York,1,1
2017,03,New York,Syracuse,1,1
2017,03,Ontario,Toronto,1,1
2017,03,State of Rio Grande do Sul,Santa Cruz do Sul,1,1
2017,03,State of Sao Paulo,Franca,1,1
2017,03,Telangana,Hyderabad,2,2
2017,03,Texas,Grand Prairie,1,2
2017,03,Utah,West Jordan,1,1
2017,03,Virginia,Alexandria,1,1
2017,03,(not set),Nis,1,1
2017,03,Beijing,Beijing,1,1
2017,03,Central Development Region,Kathmandu,1,1
2017,03,England,London,2,2
2017,03,England,Solihull,1,1
2017,03,Geneva,Geneva,1,1
2017,03,Karnataka,Bengaluru,1,1
2017,03,Lisbon,Estoril,1,2
2017,03,Lombardy,Busto Arsizio,1,1
2017,03,Maharashtra,Pune,1,1
2017,03,Maryland,Germantown,1,2
2017,03,Massachusetts,Cambridge,1,1
2017,03,Minnesota,Plymouth,1,1
2017,03,New Mexico,Albuquerque,1,1
2017,03,Ontario,Toronto,1,1
2017,03,Taipei City,(not set),1,1
2017,03,Texas,Ballinger,18,18
2017,03,Utah,Salt Lake City,1,1
2017,04,(not set),(not set),1,1
2017,04,(not set),Montevideo,1,1
2017,04,(not set),Singapore,1,1
2017,04,Australian Capital Territory,Canberra,1,1
2017,04,Beijing,Beijing,1,1
2017,04,Chihuahua,Chihuahua,1,1
2017,04,Friuli-Venezia Giulia,Udine,1,1
2017,04,Gujarat,Gandhinagar,1,1
2017,04,Gyeonggi-do,Yongin-si,1,1
2017,04,Karnataka,Bengaluru,1,1
2017,04,Lagos,Lagos,1,1
2017,04,Lesser Poland Voivodeship,Krakow,1,1
2017,04,Maharashtra,Pune,2,2
2017,04,Massachusetts,Medford,1,1
2017,04,Minnesota,Plymouth,1,1
2017,04,New South Wales,Sydney,1,1
2017,04,New York,New York,1,1
2017,04,North Rhine-Westphalia,Aachen,1,1
2017,04,Scotland,Edinburgh,1,1
2017,04,State of Sao Paulo,Sao Paulo,1,1
2017,04,Texas,Dallas,1,1
2017,04,Texas,Frisco,1,1
2017,04,Utah,Ogden,1,1
2017,04,(not set),Turku,1,1
2017,04,California,(not set),1,1
2017,04,California,Berkeley,1,1
2017,04,California,Brea,1,1
2017,04,England,Newbury,1,1
2017,04,Florida,Tallahassee,2,2
2017,04,Karnataka,Bengaluru,1,1
2017,04,Lisbon,Lisbon,1,1
2017,04,Lombardy,Milan,1,1
2017,04,Maharashtra,Mumbai,1,1
2017,04,Mugla Province,Fethiye,1,1
2017,04,Nairobi County,Nairobi,1,1
2017,04,New York,New York,2,2
2017,04,North Rhine-Westphalia,Mettmann,1,1
2017,04,Northern Ireland,Newtownards,1,2
2017,04,Pomeranian Voivodeship,Gdansk,1,1
2017,04,Santiago Metropolitan Region,Santiago,1,1
2017,04,Shanghai,Shanghai,3,3
2017,04,South Moravian Region,Brno,1,1
2017,04,State of Goias,Anapolis,1,1
2017,04,State of Goias,Goiania,1,1
2017,04,State of Minas Gerais,Juiz de Fora,1,1
2017,04,State of Rio de Janeiro,Rio de Janeiro,1,1
2017,04,State of Sao Paulo,Santo Antonio de Posse,1,1
2017,04,Telangana,Hyderabad,1,1
2017,04,(not set),Singapore,3,3
2017,04,Alberta,Edmonton,2,2
2017,04,Beijing,Beijing,3,3
2017,04,British Columbia,Abbotsford,1,1
2017,04,California,Danville,1,1
2017,04,California,Los Angeles,1,1
2017,04,Community of Madrid,Madrid,1,1
2017,04,Connecticut,Windham,1,1
2017,04,England,Bath,1,1
2017,04,England,Edwalton,1,1
2017,04,Gyeonggi-do,Seongnam-si,1,1
2017,04,Massachusetts,Boston,1,1
2017,04,New Jersey,Englewood,1,1
2017,04,New York,New York,1,1
2017,04,New York,Sauquoit,1,1
2017,04,North Brabant,'s-Hertogenbosch,1,1
2017,04,North Carolina,Charlotte,1,1
2017,04,North Holland,Amsterdam,1,1
2017,04,Scotland,Edinburgh,1,1
2017,04,Texas,Houston,1,1
2017,04,Texas,Richardson,2,2
2017,04,Tuscany,Florence,1,1
2017,04,Vilnius County,Vilnius,1,1
ga:year,ga:month,ga:region,ga:city,ga:users,ga:sessions
2016,01,(not set),(not set),31,31
2016,01,(not set),Guaynabo,1,1
2016,01,Anhui,Hefei,1,1
2016,01,Autonomous City of Buenos Aires,Buenos Aires,1,1
2016,01,Baden-Wurttemberg,Mannheim,1,1
2016,01,Bavaria,Grossostheim,1,1
2016,01,Beijing,Beijing,1,1
2016,01,California,Cupertino,1,1
2016,01,California,Los Angeles,1,1
2016,01,California,Palo Alto,1,1
2016,01,California,Sacramento,1,1
2016,01,California,San Jose,1,1
2016,01,Canary Islands,San Cristobal de La Laguna,1,1
2016,01,District of Columbia,Washington,1,1
2016,01,England,Hastings,1,1
2016,01,England,Leyland,1,1
2016,01,England,London,1,1
2016,01,Erzincan,Erzincan,1,1
2016,01,Florida,Orlando,1,1
2016,01,Florida,Sunrise,1,1
2016,01,Georgia,Atlanta,1,1
2016,01,Georgia,Redan,1,1
2016,01,Guangdong,Guangzhou,1,1
2016,01,Guerrero,Iguala,1,1
2016,01,Gyeonggi-do,Gwangmyeong-si,1,1
2016,01,Gyeonggi-do,Namyangju-si,1,1
2016,01,Hawaii,Honolulu,1,1
2016,01,Heilongjiang,Harbin,1,1
2016,01,Hubei,Yichang,1,1
2016,01,Ibaraki Prefecture,Kamisu,1,1
2016,01,Ile-de-France,Guyancourt,1,1
2016,01,Ile-de-France,Issy-les-Moulineaux,1,1
2016,01,Illinois,Aurora,1,1
2016,01,Illinois,Chicago,1,1
2016,01,Illinois,Rosiclare,1,1
2016,01,Incheon,Incheon,1,1
2016,01,Iwate Prefecture,Morioka,1,1
2016,01,Jiangxi,Ganzhou,1,1
2016,01,Jiangxi,Jiujiang,1,1
2016,01,Karnataka,Bengaluru,1,1
2016,01,Kemerovo Oblast,Kemerovo,1,1
2016,01,Kyivs'ka oblast,Bila Tserkva,1,1
2016,01,Lower Saxony,Springe,1,1
2016,01,Maharashtra,Mumbai,1,1
2016,01,Massachusetts,Boston,1,1
2016,01,Massachusetts,Cambridge,1,1
2016,01,Massachusetts,Framingham,1,1
2016,01,Michigan,Detroit,1,1
2016,01,Michigan,Lakeview,1,1
2016,01,Moscow,Moscow,1,1
2016,01,New Jersey,Rahway,1,1
2016,01,New South Wales,Sydney,2,2
2016,01,New York,New York,1,1
2016,01,North Carolina,Charlotte,1,1
2016,01,North Holland,Amsterdam,1,1
2016,01,Ohio,Painesville,1,1
2016,01,Ontario,Burlington,1,1
2016,01,Ontario,Ottawa,1,1
2016,01,Ontario,Toronto,2,2
2016,01,Oryol Oblast,Oryol,1,1
2016,01,Provence-Alpes-Cote d'Azur,Grasse,1,1
2016,01,Samara Oblast,Samara,1,2
2016,01,Scotland,Greenock,1,1
2016,01,Seoul,Seoul,1,1
2016,01,Shiga Prefecture,Otsu,1,1
2016,01,Special Capital Region of Jakarta,(not set),1,1
2016,01,State of Bahia,Salvador,1,1
2016,01,State of Rio de Janeiro,Rio de Janeiro,1,1
2016,01,State of Sao Paulo,Sao Paulo,2,2
2016,01,Styria,Judenburg,1,1
2016,01,Sverdlovsk Oblast,Pervouralsk,1,1
2016,01,Taipei City,(not set),1,1
2016,01,Tel Aviv District,Tel Aviv-Yafo,1,1
2016,01,Texas,Dallas,1,1
2016,01,Texas,Plano,1,1
2016,01,Tokyo,Setagaya,1,1
2016,01,Tokyo,Shinjuku,1,1
2016,01,Victoria,Melbourne,1,1
2016,01,Vila Real District,(not set),1,1
2016,01,Virginia,Arlington,2,2
2016,01,Virginia,Ashburn,1,1
2016,01,Washington,Bellevue,1,1
2016,01,Washington,Lakewood,1,1
2016,01,Wisconsin,(not set),1,1
2016,01,Yamanashi Prefecture,Fujiyoshida,1,1
2016,01,Zurich,Zurich,1,1
2016,01,(not set),(not set),15,15
2016,01,(not set),Hong Kong,1,1
2016,01,Ankara,Ankara,1,1
2016,01,Arizona,Florence,1,1
2016,01,Assam,Guwahati,1,1
2016,01,Auckland,Auckland,1,1
2016,01,Aveiro District,Aveiro,1,1
2016,01,Beijing,Beijing,2,2
2016,01,Cairo Governorate,Cairo,1,1
2016,01,California,Berkeley,1,2
2016,01,California,Mountain View,1,1
2016,01,California,Ross,1,1
2016,01,California,San Diego,1,1
2016,01,California,Sunnyvale,1,1
2016,01,Delhi,New Delhi,1,1
2016,01,England,Horsham,1,1
2016,01,England,London,3,3
2016,01,Florida,Doctor Phillips,1,1
2016,01,Florida,Orlando,1,1
2016,01,Georgia,Redan,1,1
2016,01,Henan,Xinxiang,1,1
2016,01,Hesse,Bad Homburg,1,1
2016,01,Illinois,Chicago,1,1
2016,01,Illinois,Rock Island,1,1
2016,01,Kanagawa Prefecture,Sagamihara,1,1
2016,01,Lower Normandy,Caen,1,1
2016,01,Lublin Voivodeship,Lublin,1,1
2016,01,Maharashtra,Nagpur,1,1
2016,01,Maharashtra,Pune,1,1
2016,01,Maryland,Greenbelt,1,1
2016,01,Masovian Voivodeship,Warsaw,1,1
2016,01,Minnesota,Saint Paul,1,1
2016,01,New Jersey,Princeton,1,1
2016,01,New South Wales,Central Coast,1,1
2016,01,New South Wales,Sydney,2,2
2016,01,New York,Albany,1,1
2016,01,New York,East Massapequa,1,1
2016,01,New York,New York,2,2
2016,01,North Holland,Hilversum,1,1
2016,01,Oklahoma,Oklahoma City,1,1
2016,01,Pichincha,Quito,1,2
2016,01,Prague,Prague,1,1
